client,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,updated_at,task_status,workflow_stage,legacy_ai_flag,content_version,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,ai_group,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,ai_usage_pct_sq
Client_B,high,seo,ticket,mid,4,4.0,low,1,value_based,2025-11-17,2025-11-21 00:00:00.000000,5.0,0,6.23,2.8,0.22,True,1,0,1.67,89.86,1148.38,426.56,721.8200000000002,2025-11-23,draft,client_review,false,final,0.21139240506329113,0.3714449920757937,0.44943820224719094,4,0.88,0.0,0.16051364365971107,15-30%,0.6285550079242064,115.86195826645266,184.33065810593902,0,0.8,0.8885714285714286,0.21187817032276865,0.6766932582486599,0.16,0.84,0.0484
Client_B,mid,media,article,mid,3,2.0,low,0,hourly,2025-11-29,2025-12-05 00:00:00.000000,10.0,0,10.2,8.23,0.0,False,4,0,3.03,89.44,682.75,579.8,102.95000000000005,2025-12-04,review,qa,unknown,v1,0.2290249433106576,0.8492127425851336,0.8068627450980393,6,0.24,0.0,0.3921568627450981,0-15%,0.15078725741486643,10.093137254901967,66.93627450980392,0,0.6,0.8839560439560439,0.22955122693461663,0.6544048170214273,0.12,0.88,0.0
Client_E,high,content,release,mid,4,4.0,medium,0,value_based,2025-07-31,2025-08-03 00:00:00.000000,10.0,0,8.66,5.2,0.77,True,3,3,2.84,66.11,2372.35,631.92,1740.4299999999998,2025-08-08,review,briefing,false,v1,0.24695652173913044,0.2663687904398592,0.6004618937644342,3,3.08,0.3464203233256351,0.3464203233256351,75-100%,0.7336312095601407,200.97344110854502,273.9434180138568,0,0.3,0.6275824175824176,0.24752401090141304,0.38005840668100455,0.06,0.94,0.5929
Client_C,high,seo,ticket,mid,3,4.0,low,0,fixed,2025-10-23,2025-10-28 00:00:00.000000,5.0,0,12.52,6.39,0.34,True,4,1,0.92,64.19,966.46,998.46,-32.0,2025-11-01,in_progress,briefing,unknown,final,0.06845238095238096,1.0331105270782028,0.5103833865814696,5,1.02,0.07987220447284345,0.3194888178913738,30-50%,-0.033110527078202924,-2.5559105431309903,77.19329073482429,1,1.0,0.6064835164835165,0.06860967983256179,0.5378738366509547,0.2,0.8,0.11560000000000002
Client_B,high,content,report,mid,3,3.0,high,0,fixed,2026-02-23,2026-02-24 00:00:00.000000,3.0,0,11.57,8.61,0.27,True,3,2,1.91,68.7,1534.3,576.07,958.23,2026-02-28,in_progress,client_review,unknown,final,0.1416913946587537,0.3754611223359187,0.7441659464131374,1,0.81,0.17286084701815038,0.25929127052722556,15-30%,0.6245388776640813,82.82022471910112,132.61019878997408,0,0.3333333333333333,0.656043956043956,0.14201699177314167,0.5140269642708144,0.06666666666666667,0.9333333333333333,0.0729
Client_E,low,media,release,junior,4,4.0,medium,0,fixed,2025-10-15,2025-10-19 00:00:00.000000,2.0,1,14.56,9.67,0.45,True,3,3,0.53,73.15,1337.3,802.36,534.9399999999999,2025-10-20,in_progress,finalized,false,final,0.035122597746852224,0.5999850444926345,0.6641483516483516,4,1.8,0.20604395604395603,0.20604395604395603,30-50%,0.40001495550736554,36.74038461538461,91.84752747252746,0,2.0,0.704945054945055,0.03520330706941713,0.6697417478756379,0.4,0.6,0.2025
Client_B,high,media,article,mid,3,3.0,high,0,fixed,2025-08-10,2025-08-14 00:00:00.000000,5.0,0,8.43,7.62,0.56,True,2,0,2.57,92.91,1271.43,592.01,679.4200000000001,2025-08-14,draft,briefing,true,final,0.23363636363636361,0.4656253195221129,0.903914590747331,4,1.6800000000000002,0.0,0.2372479240806643,50-75%,0.5343746804778872,80.59549228944248,150.82206405693952,0,0.8,0.9220879120879121,0.2341732439881966,0.6879146680997155,0.16,0.84,0.31360000000000005
Client_A,low,content,ad,junior,4,1.0,high,0,fixed,2025-08-07,2025-08-12 00:00:00.000000,7.0,0,9.55,6.65,0.68,True,1,0,5.2,56.13,803.06,476.63,326.42999999999995,2025-08-09,in_progress,briefing,true,final,0.3525423728813559,0.5935172963414939,0.6963350785340314,5,2.72,0.0,0.10471204188481674,50-75%,0.4064827036585062,34.18115183246073,84.09005235602093,0,0.7142857142857143,0.517912087912088,0.35335249109344713,0.16455959681864085,0.14285714285714285,0.8571428571428572,0.4624000000000001
Client_A,mid,seo,article,junior,2,1.0,low,0,value_based,2026-05-01,2026-05-08 00:00:00.000000,5.0,1,12.2,8.2,0.34,True,1,1,1.77,59.71,1006.62,492.3,514.3199999999999,2026-05-04,review,briefing,false,v3,0.12670007158196137,0.4890624068665435,0.6721311475409836,7,0.68,0.0819672131147541,0.0819672131147541,30-50%,0.5109375931334564,42.157377049180326,82.50983606557378,0,1.4,0.5572527472527473,0.12699121966331936,0.43026152758942793,0.27999999999999997,0.72,0.11560000000000002
Client_A,low,design,development,mid,4,3.0,high,0,fixed,2025-10-03,2025-10-08 00:00:00.000000,3.0,1,9.16,7.51,0.68,True,5,0,4.47,68.44,1132.53,667.22,465.31,2025-10-09,review,qa,false,v1,0.32795304475421866,0.5891411265043752,0.8198689956331877,5,2.72,0.0,0.5458515283842794,50-75%,0.41085887349562483,50.798034934497814,123.6386462882096,0,1.6666666666666667,0.6531868131868132,0.3287066583754544,0.3244801548113588,0.33333333333333337,0.6666666666666666,0.4624000000000001
Client_G,high,seo,ad,mid,4,3.0,medium,1,fixed,2026-02-21,2026-02-27 00:00:00.000000,5.0,1,13.67,12.6,0.31,True,2,1,4.43,82.32,1474.57,1011.21,463.3599999999999,2026-02-26,in_progress,finalized,true,v3,0.24475138121546958,0.6857660199244526,0.9217264081931236,6,1.24,0.07315288953913679,0.14630577907827358,30-50%,0.31423398007554737,33.89612289685442,107.86905632772495,0,1.2,0.8057142857142856,0.24531380311595374,0.5604004825983319,0.24,0.76,0.0961
Client_D,low,seo,ad,senior,1,5.0,medium,0,hourly,2026-04-16,2026-04-20 00:00:00.000000,5.0,0,7.64,3.46,0.58,True,1,0,0.8,77.14,338.3,759.59,-421.29,2026-04-17,delivered,qa,false,v4,0.09478672985781991,2.245314809340822,0.45287958115183247,4,0.58,0.0,0.13089005235602094,50-75%,-1.2453148093408217,-55.14267015706807,44.28010471204189,1,0.8,0.7487912087912088,0.09500454326701323,0.6537866655241955,0.16,0.84,0.3364
Client_Q,mid,content,article,mid,1,3.0,high,0,hourly,2025-11-05,2025-11-09 00:00:00.000000,10.0,0,8.36,3.75,0.51,True,1,0,1.58,69.41,345.41,344.92,0.4900000000000091,2025-11-06,in_progress,client_review,true,v3,0.15895372233400404,0.9985813960221186,0.44856459330143544,4,0.51,0.0,0.11961722488038279,50-75%,0.0014186039778813846,0.05861244019138865,41.31698564593302,0,0.4,0.6638461538461539,0.15931898709435044,0.5045271667518034,0.08,0.92,0.2601
Client_D,low,design,development,junior,5,4.0,low,1,hourly,2026-04-25,2026-04-30 00:00:00.000000,3.0,1,15.36,13.45,0.79,True,3,0,4.61,67.33,1403.09,1168.87,234.22000000000003,2026-05-04,draft,finalized,unknown,v2,0.23084626940410619,0.833068441796321,0.8756510416666666,5,3.95,0.0,0.1953125,75-100%,0.16693155820367905,15.24869791666667,91.34700520833333,0,1.6666666666666667,0.640989010989011,0.231376738310607,0.40961227267840394,0.33333333333333337,0.6666666666666666,0.6241000000000001
Client_B,mid,content,report,senior,4,2.0,low,0,value_based,2025-10-08,2025-10-12 00:00:00.000000,7.0,0,17.63,17.32,0.14,True,1,1,2.04,82.19,1375.39,1030.92,344.47,2025-10-09,in_progress,client_review,false,v3,0.10371123538383326,0.7495474011007787,0.982416335791265,4,0.56,0.05672149744753262,0.05672149744753262,0-15%,0.25045259889922133,19.538854225751564,78.0141803743619,0,0.5714285714285714,0.8042857142857143,0.10394955669510211,0.7003361575906122,0.11428571428571428,0.8857142857142857,0.019600000000000003
Client_A,mid,content,release,junior,2,4.0,high,1,hourly,2025-11-11,2025-11-16 00:00:00.000000,3.0,1,8.47,4.59,0.25,True,1,1,3.24,74.76,527.85,422.35,105.5,2025-11-14,delivered,execution,true,v3,0.2766865926558497,0.8001326134318462,0.5419126328217236,5,0.5,0.11806375442739078,0.11806375442739078,15-30%,0.1998673865681538,12.455726092089728,62.319952774498226,0,1.6666666666666667,0.7226373626373627,0.2773223994836077,0.44531496315375496,0.33333333333333337,0.6666666666666666,0.0625
Client_E,mid,seo,development,senior,2,3.0,low,0,hourly,2025-10-03,2025-10-09 00:00:00.000000,7.0,0,8.95,7.96,0.0,False,1,1,1.41,76.96,759.61,726.15,33.46000000000004,2025-10-08,review,client_review,true,v1,0.1361003861003861,0.9559510801595555,0.8893854748603353,6,0.16,0.111731843575419,0.111731843575419,0-15%,0.0440489198404445,3.7385474860335246,84.87262569832403,0,0.8571428571428571,0.7468131868131868,0.1364131354602756,0.6104000513529112,0.17142857142857143,0.8285714285714285,0.0
Client_D,mid,content,release,mid,1,4.0,medium,0,hourly,2025-09-27,2025-10-02 00:00:00.000000,10.0,0,11.13,9.05,0.41,True,3,0,1.16,71.78,708.29,839.1,-130.81000000000006,2025-10-02,in_progress,briefing,unknown,v2,0.09438567941415783,1.184684239506417,0.8131176999101527,5,0.41,0.0,0.2695417789757412,30-50%,-0.18468423950641696,-11.752920035938908,63.637915543575915,1,0.5,0.6898901098901099,0.0946025712369168,0.5952875386531931,0.1,0.9,0.16809999999999997
Client_E,mid,design,design,senior,3,4.0,medium,0,hourly,2026-01-02,2026-01-08 00:00:00.000000,3.0,1,6.77,4.44,0.2,True,0,0,0.85,82.58,556.49,336.1,220.39,2026-01-11,in_progress,briefing,true,v3,0.1115485564304462,0.6039641323294219,0.6558345642540622,6,0.6000000000000001,0.0,0.0,15-30%,0.3960358676705781,32.55391432791728,82.19940915805023,0,2.0,0.8085714285714286,0.11180488736836497,0.6967665412030637,0.4,0.6,0.04000000000000001
Client_I,low,seo,ticket,junior,1,3.0,medium,0,fixed,2026-01-06,2026-01-12 00:00:00.000000,10.0,0,4.21,2.71,0.46,True,2,0,2.06,83.12,435.06,137.12,297.94,2026-01-12,delivered,finalized,false,v1,0.32854864433811803,0.31517491840205947,0.6437054631828979,6,0.46,0.0,0.4750593824228029,30-50%,0.6848250815979405,70.76959619952494,103.3396674584323,0,0.6,0.8145054945054946,0.3293036266063793,0.4852018678991153,0.12,0.88,0.2116
Client_A,low,media,report,junior,2,3.0,high,0,hourly,2025-07-27,2025-08-02 00:00:00.000000,7.0,0,5.2,3.86,0.51,True,3,0,1.82,70.85,423.96,278.84,145.12,2025-07-31,in_progress,client_review,true,v2,0.25925925925925924,0.6577035569393339,0.7423076923076922,6,1.02,0.0,0.5769230769230769,50-75%,0.34229644306066614,27.907692307692308,81.53076923076922,0,0.8571428571428571,0.6796703296703296,0.25985501926921944,0.41981531040111014,0.17142857142857143,0.8285714285714285,0.2601
Client_D,mid,seo,article,junior,4,5.0,high,1,hourly,2026-04-22,2026-04-26 00:00:00.000000,5.0,0,10.4,9.63,0.64,True,1,2,4.6,67.56,832.38,430.52,401.86,2026-04-28,review,client_review,false,v1,0.30666666666666664,0.5172156947547994,0.9259615384615385,4,2.56,0.1923076923076923,0.09615384615384615,50-75%,0.48278430524520055,38.64038461538462,80.03653846153846,0,0.8,0.6435164835164835,0.3073713656498767,0.3361451178666068,0.16,0.84,0.4096
Client_B,mid,seo,ticket,mid,3,5.0,high,1,hourly,2025-07-23,2025-07-27 00:00:00.000000,10.0,0,7.33,4.37,0.26,True,4,1,3.55,66.63,435.82,604.61,-168.79000000000002,2025-08-01,in_progress,finalized,false,v1,0.32628676470588236,1.3872929190950394,0.5961800818553888,4,0.78,0.1364256480218281,0.5457025920873124,15-30%,-0.38729291909503927,-23.02728512960437,59.45702592087312,1,0.4,0.6332967032967033,0.32703654932976217,0.3062601539669411,0.08,0.92,0.06760000000000001
Client_F,mid,design,ticket,junior,5,2.0,medium,0,fixed,2026-02-13,2026-02-17 00:00:00.000000,2.0,1,6.34,3.72,0.8,True,3,4,0.0,47.2,970.97,250.24,720.73,2026-02-18,blocked,client_review,unknown,v1,0.0,0.25772165978351547,0.5867507886435331,4,4.0,0.6309148264984227,0.47318611987381703,75-100%,0.7422783402164845,113.67981072555206,153.14984227129338,0,2.0,0.4197802197802198,0.0,0.4197802197802198,0.4,0.6,0.6400000000000001
Client_H,mid,content,article,junior,2,5.0,high,0,hourly,2026-03-24,2026-03-27 00:00:00.000000,2.0,1,9.48,5.33,0.77,True,0,1,1.71,67.9,408.72,520.65,-111.92999999999996,2026-03-29,delivered,finalized,true,v3,0.15281501340482573,1.273854961832061,0.5622362869198312,3,1.54,0.10548523206751054,0.0,75-100%,-0.273854961832061,-11.806962025316452,43.11392405063291,1,1.5,0.6472527472527473,0.1531661718327571,0.4940865754199902,0.3,0.7,0.5929
Client_H,high,design,article,senior,4,1.0,low,1,hourly,2025-12-22,2025-12-26 00:00:00.000000,5.0,0,7.61,6.6,0.31,True,1,1,14.26,45.82,813.52,733.74,79.77999999999997,2025-12-22,in_progress,client_review,true,v3,0.6520347508001828,0.9019323433965976,0.8672798948751642,4,1.24,0.1314060446780552,0.1314060446780552,30-50%,0.09806765660340247,10.483574244415239,106.90144546649145,0,0.8,0.4046153846153846,0.6535330819716172,-0.2489176973562326,0.16,0.84,0.0961
Client_C,mid,content,design,junior,5,2.0,medium,0,value_based,2025-11-23,2025-11-30 00:00:00.000000,5.0,1,14.61,14.09,0.32,True,5,3,3.15,50.15,1399.76,677.48,722.28,2025-11-28,delivered,qa,true,v1,0.17736486486486489,0.4839972566725725,0.9644079397672827,7,1.6,0.20533880903490762,0.3422313483915127,30-50%,0.5160027433274276,49.437371663244356,95.80835044490075,0,1.4,0.4521978021978022,0.1777724371689762,0.274425365028826,0.27999999999999997,0.72,0.1024
Client_A,low,content,ad,junior,4,3.0,low,0,value_based,2026-04-13,2026-04-16 00:00:00.000000,7.0,0,15.21,6.83,0.27,True,6,2,2.17,57.95,1169.24,918.2,251.04,2026-04-18,delivered,qa,false,v1,0.1248561565017261,0.7852964318702748,0.44904667981591057,3,1.08,0.13149243918474687,0.3944773175542406,15-30%,0.21470356812972527,16.504930966469427,76.87310979618671,0,0.42857142857142855,0.5379120879120879,0.12514306739259878,0.4127690205194891,0.08571428571428572,0.9142857142857143,0.0729
Client_G,low,content,release,junior,2,1.0,low,0,hourly,2025-09-24,2025-09-29 00:00:00.000000,7.0,0,8.79,4.4,0.61,True,3,1,3.85,69.59,354.82,544.47,-189.65000000000003,2025-09-27,in_progress,client_review,false,final,0.3045886075949367,1.534496364353757,0.5005688282138795,5,1.22,0.11376564277588169,0.3412969283276451,50-75%,-0.5344963643537569,-21.575654152445967,40.36632536973834,1,0.7142857142857143,0.6658241758241759,0.3052885313408156,0.36053564448336023,0.14285714285714285,0.8571428571428572,0.3721
Client_G,low,content,report,junior,2,5.0,low,0,fixed,2026-03-20,2026-03-22 00:00:00.000000,3.0,0,3.85,2.48,0.65,True,1,2,1.46,60.27,775.54,241.52,534.02,2026-03-25,in_progress,finalized,true,final,0.2749529190207156,0.3114217190602677,0.6441558441558441,2,1.3,0.5194805194805194,0.2597402597402597,50-75%,0.6885782809397323,138.7064935064935,201.43896103896103,0,0.6666666666666666,0.5634065934065935,0.27558474198527394,0.28782185142131955,0.13333333333333333,0.8666666666666667,0.42250000000000004
Client_B,mid,seo,release,mid,4,3.0,high,0,fixed,2026-04-01,2026-04-07 00:00:00.000000,2.0,1,18.7,13.63,0.26,True,5,4,0.0,26.32,1771.06,757.24,1013.82,2026-04-02,delivered,finalized,unknown,v3,0.0,0.4275631542691947,0.7288770053475937,6,1.04,0.21390374331550802,0.26737967914438504,15-30%,0.5724368457308053,54.21497326203209,94.7090909090909,0,3.0,0.19032967032967033,0.0,0.19032967032967033,0.6,0.4,0.06760000000000001
Client_G,low,design,ticket,junior,2,2.0,high,1,fixed,2025-12-06,2025-12-09 00:00:00.000000,3.0,0,6.22,4.43,0.66,True,2,2,5.54,63.8,689.89,379.72,310.17,2025-12-07,in_progress,qa,false,v2,0.4710884353741497,0.5504065865572773,0.7122186495176849,3,1.32,0.3215434083601286,0.3215434083601286,50-75%,0.4495934134427228,49.86655948553055,110.91479099678457,0,1.0,0.6021978021978022,0.4721709643135308,0.13002683788427138,0.2,0.8,0.43560000000000004
Client_H,mid,media,ad,junior,2,2.0,medium,1,hourly,2025-07-20,2025-07-24 00:00:00.000000,10.0,0,9.88,7.27,0.43,True,4,1,4.92,52.78,740.2,673.14,67.06000000000006,2025-07-20,in_progress,execution,false,final,0.3324324324324324,0.9094028640907862,0.73582995951417,4,0.86,0.10121457489878542,0.4048582995951417,30-50%,0.0905971359092138,6.787449392712556,74.91902834008097,0,0.4,0.48109890109890113,0.3331963393795668,0.14790256171933436,0.08,0.92,0.18489999999999998
Client_G,high,content,report,junior,4,5.0,low,0,hourly,2025-12-13,2025-12-18 00:00:00.000000,5.0,0,19.11,8.73,0.15,True,4,1,0.0,82.44,1089.9,853.35,236.55000000000007,2025-12-17,review,briefing,false,v2,0.0,0.7829617396091384,0.456828885400314,5,0.6,0.052328623757195186,0.20931449502878074,0-15%,0.2170382603908616,12.378335949764525,57.032967032967036,0,1.0,0.807032967032967,0.0,0.807032967032967,0.2,0.8,0.0225
Client_E,high,media,report,mid,3,2.0,medium,0,fixed,2025-08-06,2025-08-07 00:00:00.000000,7.0,0,18.91,12.67,0.26,True,4,1,3.22,63.66,1408.26,1079.4,328.8599999999999,2025-08-10,draft,qa,true,final,0.1455038409399006,0.7664777810915598,0.6700158646218932,1,0.78,0.052882072977260705,0.21152829190904282,15-30%,0.23352221890844013,17.390798519301953,74.47170809095716,0,0.14285714285714285,0.6006593406593406,0.14583819879456422,0.45482114186477635,0.02857142857142857,0.9714285714285714,0.06760000000000001
Client_G,mid,seo,ad,mid,4,2.0,low,1,fixed,2025-07-18,2025-07-23 00:00:00.000000,7.0,0,7.11,4.49,0.23,True,4,1,3.02,63.53,999.78,636.95,362.8299999999999,2025-07-23,delivered,execution,false,v1,0.29812438302073047,0.6370901598351638,0.6315049226441631,5,0.92,0.14064697609001406,0.5625879043600562,15-30%,0.3629098401648362,51.03094233473979,140.61603375527426,0,0.7142857142857143,0.5992307692307692,0.2988094524215506,0.30042131680921863,0.14285714285714285,0.8571428571428572,0.0529
Client_G,mid,seo,ticket,mid,3,4.0,high,0,hourly,2025-09-28,2025-10-01 00:00:00.000000,7.0,0,11.1,7.53,0.51,True,4,2,2.37,75.64,821.73,831.14,-9.409999999999968,2025-10-03,archived,execution,true,v1,0.1759465478841871,1.0114514499896559,0.6783783783783784,3,1.53,0.1801801801801802,0.3603603603603604,50-75%,-0.01145144998965593,-0.8477477477477449,74.02972972972974,1,0.42857142857142855,0.7323076923076923,0.17635086099307834,0.5559568313146139,0.08571428571428572,0.9142857142857143,0.2601
Client_C,mid,design,report,senior,2,5.0,medium,0,value_based,2025-08-26,2025-09-02 00:00:00.000000,5.0,1,9.36,8.68,0.35,True,3,1,0.55,86.36,1150.9,951.41,199.49000000000007,2025-08-26,in_progress,client_review,true,v1,0.05549949545913219,0.826666087409853,0.9273504273504274,7,0.7,0.10683760683760685,0.32051282051282054,30-50%,0.17333391259014688,21.313034188034198,122.95940170940173,0,1.4,0.8501098901098901,0.05562702949614977,0.7944828606137404,0.27999999999999997,0.72,0.12249999999999998
Client_A,mid,seo,design,mid,3,3.0,medium,0,hourly,2026-01-03,2026-01-08 00:00:00.000000,3.0,1,19.15,19.15,0.34,True,3,3,1.8,49.37,2418.15,1097.87,1320.2800000000002,2026-01-10,delivered,finalized,true,v3,0.08591885441527447,0.45401236482434915,1.0,5,1.02,0.1566579634464752,0.1566579634464752,30-50%,0.5459876351756509,68.94412532637077,126.27415143603135,0,1.6666666666666667,0.4436263736263736,0.08611629005444302,0.3575100835719306,0.33333333333333337,0.6666666666666666,0.11560000000000002
Client_B,low,content,ad,mid,2,3.0,low,0,hourly,2025-07-28,2025-07-31 00:00:00.000000,5.0,0,8.65,7.39,0.16,True,3,2,1.63,52.68,4323.908590937337,678.42,3645.488590937337,2025-08-01,delivered,client_review,false,v4,0.15856031128404666,0.156899709078478,0.8543352601156069,3,0.32,0.23121387283236994,0.3468208092485549,15-30%,0.8431002909215219,421.44376773842043,499.87382554188866,0,0.6,0.48,0.15892467201276192,0.32107532798723804,0.12,0.88,0.0256
Client_G,mid,content,ticket,mid,1,4.0,medium,0,hourly,2025-11-10,2025-11-14 00:00:00.000000,2.0,1,3.09,2.41,0.61,True,0,0,1.12,68.94,296.63,175.99,120.64,2025-11-15,review,execution,true,v3,0.26603325415676965,0.5932980480733574,0.7799352750809062,4,0.61,0.0,0.0,50-75%,0.4067019519266426,39.042071197411005,95.9967637540453,0,2.0,0.6586813186813186,0.2666445803427621,0.3920367383385565,0.4,0.6,0.3721
Client_G,mid,content,ad,mid,2,3.0,medium,0,hourly,2026-01-01,2026-01-07 00:00:00.000000,10.0,0,6.53,4.24,0.0,False,1,0,1.66,78.77,535.55,333.43,202.11999999999995,2026-01-10,in_progress,qa,unknown,final,0.2026862026862027,0.6225935953692466,0.6493108728943339,6,0.14,0.0,0.15313935681470137,0-15%,0.37740640463075337,30.952526799387435,82.01378254211332,0,0.6,0.7667032967032966,0.2031519616892799,0.5635513350140167,0.12,0.88,0.0
Client_E,low,seo,article,mid,2,2.0,low,0,value_based,2025-12-19,2025-12-25 00:00:00.000000,10.0,0,10.1,5.28,0.37,True,3,4,2.96,49.57,760.6,609.49,151.11,2025-12-21,delivered,execution,false,v3,0.22664624808575806,0.8013278990270839,0.5227722772277228,6,0.74,0.39603960396039606,0.297029702970297,30-50%,0.19867210097291613,14.961386138613863,75.30693069306932,0,0.6,0.44582417582417583,0.22716706563110942,0.2186571101930664,0.12,0.88,0.1369
Client_G,low,design,development,junior,2,3.0,medium,0,fixed,2026-05-24,2026-05-27 00:00:00.000000,5.0,0,6.48,9.67,0.71,True,3,0,1.21,80.78,982.29,292.36,689.93,2026-06-02,delivered,client_review,true,v3,0.15734720416124837,0.29763104582149874,1.4922839506172838,3,1.42,0.0,0.4629629629629629,50-75%,0.7023689541785012,106.47067901234567,151.58796296296293,0,0.6,0.7887912087912088,0.1577087772529333,0.6310824315382755,0.12,0.88,0.5041
Client_G,low,media,report,mid,2,3.0,medium,0,hourly,2025-11-06,2025-11-07 00:00:00.000000,7.0,0,10.4,7.92,0.35,True,2,0,0.0,79.04,753.12,554.57,198.54999999999995,2025-11-10,review,briefing,false,v1,0.0,0.736363394943701,0.7615384615384615,1,0.7,0.0,0.1923076923076923,30-50%,0.26363660505629904,19.09134615384615,72.41538461538461,0,0.14285714285714285,0.7696703296703298,0.0,0.7696703296703298,0.02857142857142857,0.9714285714285714,0.12249999999999998
Client_G,high,media,report,junior,2,4.0,medium,0,fixed,2026-03-27,2026-03-28 00:00:00.000000,3.0,0,10.76,6.31,0.5,True,2,2,1.8,74.54,1319.82,411.24,908.58,2026-03-30,delivered,finalized,false,v1,0.14331210191082802,0.31158794381051963,0.5864312267657993,1,1.0,0.1858736059479554,0.1858736059479554,30-50%,0.6884120561894804,84.44052044609666,122.65985130111524,0,0.3333333333333333,0.7202197802197803,0.14364142329940932,0.576578356920371,0.06666666666666667,0.9333333333333333,0.25
Client_G,low,seo,release,mid,4,5.0,high,0,hourly,2026-03-10,2026-03-17 00:00:00.000000,3.0,1,87.26288458048049,4.35,0.5,True,3,0,2.3,80.61,2017.15,422.61,1594.54,2026-03-16,review,briefing,false,final,0.025680280517687417,0.20950846491336786,0.04984937205448552,7,2.0,0.0,0.034378877278955534,30-50%,0.7904915350866321,18.27283165879525,23.115784101081722,0,2.3333333333333335,0.786923076923077,0.02573929204237013,0.7611837848807068,0.4666666666666667,0.5333333333333333,0.25
Client_D,high,seo,article,mid,3,4.0,low,0,fixed,2025-07-04,2025-07-10 00:00:00.000000,7.0,0,5.69,3.01,0.3,True,3,0,0.52,73.94,1197.14,232.88,964.26,2025-07-11,review,client_review,false,v1,0.08373590982286634,0.19453029720834653,0.5289982425307557,6,0.8999999999999999,0.0,0.5272407732864675,15-30%,0.8054697027916534,169.46572934973636,210.39367311072056,0,0.8571428571428571,0.7136263736263736,0.08392832920496529,0.6296980444214083,0.17142857142857143,0.8285714285714285,0.09
Client_A,low,seo,release,mid,5,3.0,low,0,hourly,2025-08-07,2025-08-15 00:00:00.000000,5.0,1,13.95,11.66,0.43,True,2,1,0.0,67.02,1394.88,906.03,488.85000000000014,2025-08-11,in_progress,execution,true,v3,0.0,0.649539745354439,0.8358422939068101,8,2.15,0.07168458781362008,0.14336917562724016,30-50%,0.35046025464556096,35.04301075268818,99.99139784946237,0,1.6,0.6375824175824175,0.0,0.6375824175824175,0.32,0.6799999999999999,0.18489999999999998
Client_C,low,seo,development,junior,3,3.0,medium,0,value_based,2025-07-03,2025-07-09 00:00:00.000000,7.0,0,136.69371647921113,9.75,0.25,True,2,0,1.95,61.65,1550.81,684.87,865.9399999999999,2025-07-09,in_progress,finalized,true,final,0.01406482781563629,0.44162083040475625,0.07132734591705109,6,0.75,0.0,0.014631250444523302,15-30%,0.5583791695952438,6.334892504965254,11.34514475093559,0,0.8571428571428571,0.5785714285714285,0.014097147826051629,0.5644742807453769,0.17142857142857143,0.8285714285714285,0.0625
Client_D,low,content,ad,junior,3,3.0,medium,0,hourly,2025-09-06,2025-09-10 00:00:00.000000,7.0,0,6.98,4.34,0.43,True,7,2,0.0,56.8,433.72,437.33,-3.609999999999957,2025-09-07,in_progress,client_review,true,v1,0.0,1.0083233422484552,0.6217765042979942,4,1.29,0.28653295128939826,1.002865329512894,30-50%,-0.008323342248455124,-0.5171919770773576,62.137535816618914,1,0.5714285714285714,0.5252747252747253,0.0,0.5252747252747253,0.11428571428571428,0.8857142857142857,0.18489999999999998
Client_B,mid,seo,ticket,senior,3,2.0,medium,0,value_based,2026-05-04,2026-05-08 00:00:00.000000,10.0,0,5.62,2.89,0.0,False,3,1,5.02,62.82,892.94,434.77,458.1700000000001,2026-05-04,review,finalized,true,v1,0.47180451127819545,0.4868972159383609,0.5142348754448399,4,0.09,0.17793594306049823,0.5338078291814946,0-15%,0.5131027840616391,81.52491103202848,158.8861209964413,0,0.4,0.5914285714285714,0.4728886857109292,0.11853988571764223,0.08,0.92,0.0
Client_A,mid,design,design,mid,4,5.0,low,0,value_based,2026-01-23,2026-01-25 00:00:00.000000,5.0,0,20.41,13.65,0.35,True,3,0,1.53,80.78,1975.88,1251.89,723.99,2026-01-26,in_progress,briefing,true,v4,0.06973564266180492,0.6335860477356925,0.6687898089171974,2,1.4,0.0,0.14698677119059284,30-50%,0.3664139522643075,35.47231749142577,96.8094071533562,0,0.4,0.7887912087912088,0.06989589038944821,0.7188953184017606,0.08,0.92,0.12249999999999998
Client_C,mid,media,ad,junior,2,3.0,medium,0,hourly,2025-08-10,2025-08-14 00:00:00.000000,5.0,0,6.42,4.16,0.26,True,1,2,1.62,60.78,500.23,333.3,166.93,2025-08-15,in_progress,client_review,false,final,0.20149253731343286,0.6662935049877057,0.64797507788162,4,0.52,0.3115264797507788,0.1557632398753894,15-30%,0.3337064950122943,26.001557632398754,77.91744548286604,0,0.8,0.569010989010989,0.20195555335528895,0.3670554356557001,0.16,0.84,0.06760000000000001
